time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-05T15:06:48.290Z,38.7826653,-122.7559967,1.51,1.23,md,21,55,0.01415,0.03,nc,nc73323961,2020-01-05T15:52:02.858Z,"1km N of The Geysers, CA",earthquake,0.22,0.4,0.16,6,automatic,nc,nc
2020-01-05T15:05:10.217Z,-18.1364,-177.9819,576.56,4.7,mb,,41,3.794,0.94,us,us70006v0c,2020-01-05T17:36:12.040Z,"288km NNE of Ndoi Island, Fiji",earthquake,12.1,8.6,0.045,153,reviewed,us,us
2020-01-05T15:02:16.570Z,38.7818336,-122.7553329,1.55,2.05,md,28,45,0.01376,0.05,nc,nc73323956,2020-01-05T15:25:02.710Z,"0km N of The Geysers, CA",earthquake,0.2,0.41,0.13,8,automatic,nc,nc
2020-01-05T14:58:15.220Z,51.849,-177.2043333,5,-0.02,ml,5,279,0.03211,0.25,av,av70863124,2020-01-07T00:21:15.960Z,"37km W of Adak, Alaska",earthquake,1.62,1.36,0.523,5,reviewed,av,av
2020-01-05T14:55:43.781Z,37.7193,-116.0593,0,0.5,ml,5,343.26,0.49,0.2524,nn,nn00714812,2020-01-07T00:49:24.248Z,"59km SSE of Warm Springs, Nevada",earthquake,,0,0.36,2,reviewed,nn,nn
2020-01-05T14:52:00.790Z,36.5455,-89.6468333,10.03,2.5,md,72,20,0.02362,0.12,nm,nm60272662,2020-01-06T11:39:55.533Z,"5km SSW of Lilbourn, Missouri",earthquake,0.23,0.4,0.244,58,reviewed,nm,nm
2020-01-05T14:36:57.010Z,34.2228333,-116.1146667,10.12,1.19,ml,21,67,0.06137,0.18,ci,ci39024367,2020-01-05T14:40:39.486Z,"10km NNW of Twentynine Palms, CA",earthquake,0.32,0.67,0.164,25,automatic,ci,ci
2020-01-05T14:36:30.670Z,44.5173333,-110.3343333,3.58,1.53,md,5,139,0.04721,0.26,uu,uu60356202,2020-01-06T16:58:36.880Z,"39km E of Old Faithful Geyser, Wyoming",earthquake,4.18,14.76,0.123,3,reviewed,uu,uu
2020-01-05T14:36:12.250Z,32.8756667,-115.8411667,7.31,1.21,ml,20,73,0.07744,0.25,ci,ci39024359,2020-01-05T14:39:51.790Z,"21km NE of Ocotillo, CA",earthquake,0.49,1.13,0.145,19,automatic,ci,ci
2020-01-05T14:34:48.510Z,19.1836662,-155.4483337,36.41,1.87,md,38,134,0.03098,0.1,hv,hv71319042,2020-01-05T14:38:03.590Z,"4km SE of Pahala, Hawaii",earthquake,0.71,1.3,0.06,8,automatic,hv,hv
2020-01-05T14:32:50.425Z,62.619,-148.7582,43.9,1.6,ml,,,,0.55,ak,ak0208i7rqn,2020-01-05T15:24:29.633Z,"76km NE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-05T14:32:08.420Z,35.99,-117.4115,0.09,1.28,ml,22,69,0.1435,0.15,ci,ci39024351,2020-01-06T14:58:17.596Z,"25km N of Searles Valley, CA",earthquake,0.37,31.61,0.171,15,reviewed,ci,ci
2020-01-05T14:30:49.370Z,38.7981682,-122.8183365,3.89,0.32,md,8,88,0.01391,0.01,nc,nc73323951,2020-01-05T15:10:02.522Z,"6km WNW of The Geysers, CA",earthquake,0.42,1.54,0.25,2,automatic,nc,nc
2020-01-05T14:01:18.727Z,62.5493,-152.3205,8.2,1.4,ml,,,,0.55,ak,ak0208i123k,2020-01-05T14:24:29.368Z,"116km WNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-05T13:59:31.380Z,36.1078333,-117.8555,4.94,1.03,ml,11,145,0.00974,0.09,ci,ci39024343,2020-01-06T14:58:33.183Z,"11km NE of Coso Junction, CA",earthquake,0.3,0.41,0.167,13,reviewed,ci,ci
2020-01-05T13:50:49.860Z,36.0066667,-117.4978333,2.38,1.82,ml,39,46,0.1101,0.13,ci,ci39024335,2020-01-06T23:48:13.300Z,"28km NNW of Searles Valley, CA",earthquake,0.13,0.31,0.082,21,reviewed,ci,ci
2020-01-05T13:49:22.530Z,19.2098331,-155.4194946,30.67,2.05,md,24,160,0.03449,0.13,hv,hv71319002,2020-01-05T13:52:28.260Z,"6km E of Pahala, Hawaii",earthquake,0.98,1.21,0.06,4,automatic,hv,hv
2020-01-05T13:43:29.690Z,35.649,-117.4665,8.75,0.78,ml,15,132,0.05369,0.18,ci,ci39024327,2020-01-06T14:59:04.880Z,"14km SSW of Searles Valley, CA",earthquake,0.46,0.83,0.13,8,reviewed,ci,ci
2020-01-05T13:21:47.180Z,37.2139,-117.749,12.5,0.8,ml,6,183.78,0.084,0.1858,nn,nn00714689,2020-01-06T23:35:38.168Z,"48km E of Big Pine, California",earthquake,,5.2,0.29,4,reviewed,nn,nn
2020-01-05T13:16:52.881Z,30.4744,85.6251,10,4.4,mb,,87,4.829,0.88,us,us70006uzp,2020-01-05T17:18:01.040Z,"97km SSE of Maindong, China",earthquake,12.2,1.9,0.13,17,reviewed,us,us
2020-01-05T13:14:02.190Z,29.9784,85.3916,10,4.5,mb,,153,4.99,0.54,us,us70006uzj,2020-01-05T17:02:49.040Z,"74km NNE of Saga, China",earthquake,8.9,1.9,0.11,24,reviewed,us,us
2020-01-05T13:05:44.780Z,19.1888332,-155.4426727,35.35,2.27,md,46,138,0.03799,0.14,hv,hv71318962,2020-01-05T13:08:49.940Z,"4km ESE of Pahala, Hawaii",earthquake,0.82,0.9,0.11,20,automatic,hv,hv
2020-01-05T13:00:53.400Z,37.2745,-109.2748333,4.13,2.02,md,8,129,0.6288,0.18,uu,uu60356197,2020-01-06T16:48:16.230Z,"42km SSE of Blanding, Utah",earthquake,0.76,2.49,0.219,4,reviewed,uu,uu
2020-01-05T13:00:25.434Z,62.1946,-150.2432,39.9,2.6,ml,,,,0.72,ak,ak0208hffae,2020-01-05T16:51:00.040Z,"15km SSW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-01-05T13:00:12.710Z,35.8706667,-117.7136667,9.07,1.64,ml,37,32,0.07465,0.14,ci,ci39024319,2020-01-06T23:25:53.910Z,"19km ESE of Little Lake, CA",earthquake,0.13,0.33,0.221,20,reviewed,ci,ci
2020-01-05T12:59:47.630Z,35.6876667,-117.527,2.83,0.17,ml,16,72,0.07392,0.14,ci,ci37248964,2020-01-06T23:33:06.095Z,"14km SW of Searles Valley, CA",earthquake,0.22,0.42,0.106,6,reviewed,ci,ci
2020-01-05T12:59:02.730Z,33.2016667,-116.0178333,8.23,0.76,ml,15,141,0.1844,0.3,ci,ci39024311,2020-01-05T13:02:45.261Z,"12km SSW of Salton City, CA",earthquake,0.85,5.03,0.133,12,automatic,ci,ci
2020-01-05T12:56:48.536Z,63.2671,-149.8246,87,2.4,ml,,,,0.81,ak,ak0208h61k7,2020-01-05T13:24:29.019Z,"42km WSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-05T12:51:31.596Z,36.7506,-116.2559,5.4,0.2,ml,22,56.79,0.042,0.1209,nn,nn00714686,2020-01-06T23:29:27.661Z,"48km ESE of Beatty, Nevada",earthquake,,1.1,0.43,10,reviewed,nn,nn
2020-01-05T12:48:27.400Z,35.6128333,-117.5911667,6.45,1.28,ml,24,78,0.02019,0.17,ci,ci39024303,2020-01-05T12:59:22.370Z,"8km E of Ridgecrest, CA",earthquake,0.27,0.58,0.171,20,automatic,ci,ci
2020-01-05T12:37:09.500Z,19.180666,-155.4790039,34.33,2.01,md,39,149,0.02976,0.15,hv,hv71318937,2020-01-05T12:40:28.920Z,"2km S of Pahala, Hawaii",earthquake,0.56,0.86,0.15,6,automatic,hv,hv
2020-01-05T12:27:54.780Z,35.7088333,-117.5741667,1.28,0.86,ml,14,72,0.0867,0.17,ci,ci39024295,2020-01-06T14:59:36.765Z,"13km NE of Ridgecrest, CA",earthquake,0.34,0.54,0.083,8,reviewed,ci,ci
2020-01-05T12:26:36.310Z,48.6503333333333,-123.106,19.51,1.21,ml,12,94,,0.33,uw,uw61565961,2020-01-06T19:46:18.250Z,"14km NNW of Friday Harbor, Washington",earthquake,0.7,1.46,0.0658391532343581,6,reviewed,uw,uw
2020-01-05T12:25:49.942Z,31.3154,133.135,10,5.1,mb,,94,2.301,0.87,us,us70006uz5,2020-01-06T22:05:34.040Z,"171km E of Nichinan, Japan",earthquake,6.8,1.8,0.034,274,reviewed,us,us
2020-01-05T12:20:53.217Z,62.8264,-151.7722,5.3,1.6,ml,,,,1.23,ak,ak0208gyc5l,2020-01-05T12:24:29.593Z,"102km NW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-05T12:16:27.030Z,38.8271675,-122.7910004,0.62,0.57,md,7,224,0.01537,0.05,nc,nc73323936,2020-01-05T13:50:03.077Z,"6km W of Cobb, CA",earthquake,1.33,0.92,0.02,2,automatic,nc,nc
2020-01-05T12:00:04.350Z,40.2438333,-111.1748333,22.6,1.89,md,11,83,0.1795,0.21,uu,uu60356192,2020-01-06T16:38:27.170Z,"35km SE of Heber, Utah",earthquake,0.61,1.91,0.175,10,reviewed,uu,uu
2020-01-05T11:57:25.060Z,33.4908333,-116.7873333,5.77,0.26,ml,14,106,0.08531,0.1,ci,ci39024279,2020-01-06T19:41:59.212Z,"9km NE of Aguanga, CA",earthquake,0.19,0.83,0.052,5,reviewed,ci,ci
2020-01-05T11:51:03.049Z,36.00183333,-96.77633333,6.07,1.44,ml,60,78,0,0.19,ok,ok2020aifm,2020-01-06T14:25:06.762Z,"2km NNW of Cushing, Oklahoma",earthquake,,0.3,0.23,24,reviewed,ok,ok
2020-01-05T11:50:30.250Z,35.7673333,-117.588,6.13,1.07,ml,19,66,0.04892,0.17,ci,ci39024271,2020-01-06T15:00:24.887Z,"17km W of Searles Valley, CA",earthquake,0.32,0.82,0.117,13,reviewed,ci,ci
2020-01-05T11:45:01.110Z,46.881,-112.5143333,13.23,0.98,ml,9,111,0.122,0.13,mb,mb80377569,2020-01-06T16:02:06.660Z,"15km ESE of Lincoln, Montana",earthquake,0.71,0.53,0.047,3,reviewed,mb,mb
2020-01-05T11:40:42.960Z,37.639,-118.888,2.1,0.12,md,11,96,0.008842,0.02,nc,nc73323926,2020-01-06T21:42:02.791Z,"8km E of Mammoth Lakes, CA",earthquake,0.33,1,0.218,10,reviewed,nc,nc
2020-01-05T11:39:15.260Z,38.8163338,-122.8216629,2.75,0.56,md,9,108,0.009489,0.02,nc,nc73323921,2020-01-05T12:55:02.771Z,"7km NW of The Geysers, CA",earthquake,0.36,0.69,,1,automatic,nc,nc
2020-01-05T11:13:50.649Z,43.4531,-128.5888,10,3.7,ml,,238,2.504,0.57,us,us70006uz3,2020-01-05T14:50:33.802Z,"Off the coast of Oregon",earthquake,10.4,2,0.051,50,reviewed,us,us
2020-01-05T11:12:07.840Z,35.8713333,-117.7,4.1,0.87,ml,19,72,0.08187,0.17,ci,ci39024263,2020-01-05T11:15:52.398Z,"20km ESE of Little Lake, CA",earthquake,0.3,0.86,0.115,12,automatic,ci,ci
2020-01-05T11:04:20.480Z,38.8354988,-122.8274994,2.09,1.1,md,22,67,0.00696,0.03,nc,nc73323916,2020-01-05T12:28:04.600Z,"9km NW of The Geysers, CA",earthquake,0.22,0.46,0.15,4,automatic,nc,nc
2020-01-05T11:03:28.780Z,35.6763333,-117.4908333,-0.69,1.65,ml,39,57,0.07656,0.22,ci,ci39024255,2020-01-06T23:10:21.203Z,"13km SW of Searles Valley, CA",earthquake,0.19,0.39,0.114,22,reviewed,ci,ci
2020-01-05T11:02:59.680Z,35.6826667,-117.489,1.05,1.45,ml,21,81,0.08292,0.19,ci,ci39024247,2020-01-05T11:13:54.740Z,"12km SW of Searles Valley, CA",earthquake,0.29,0.55,0.105,21,automatic,ci,ci
2020-01-05T11:02:48.920Z,58.2568333,-154.899,2.3,-0.2,ml,7,192,0.09536,0.24,av,av70863109,2020-01-07T00:11:40.750Z,"96km NW of Larsen Bay, Alaska",earthquake,1.51,1.87,0.365,7,reviewed,av,av
2020-01-05T10:54:59.670Z,35.8705,-117.6988333,4.2,1.22,ml,22,57,0.08185,0.14,ci,ci39024239,2020-01-05T11:05:45.560Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.61,0.174,19,automatic,ci,ci
2020-01-05T10:54:14.460Z,36.1,-117.8446667,2.35,1.57,ml,16,101,0.01939,0.21,ci,ci39024231,2020-01-06T15:03:02.850Z,"11km ENE of Coso Junction, CA",earthquake,0.35,0.34,0.219,25,reviewed,ci,ci
2020-01-05T10:53:46.479Z,39.3769,-119.2623,12.2,1.1,ml,9,109.8,0.347,0.2229,nn,nn00714699,2020-01-05T17:52:39.349Z,"5km SW of Silver Springs, Nevada",earthquake,,2.7,0.35,6,reviewed,nn,nn
2020-01-05T10:50:30.820Z,33.677,-116.7693333,11.09,0.15,ml,10,132,0.05724,0.09,ci,ci39024223,2020-01-06T15:02:56.150Z,"8km SSW of Idyllwild, CA",earthquake,0.33,0.45,0.116,4,reviewed,ci,ci
2020-01-05T10:44:06.900Z,58.1895,-155.2681667,1.76,-0.06,ml,4,141,0.03781,0.05,av,av70863104,2020-01-07T00:09:39.010Z,"98km SE of King Salmon, Alaska",earthquake,0.39,0.96,0.234,4,reviewed,av,av
2020-01-05T10:31:04.519Z,37.7847,-117.9337,9.2,0.8,ml,8,153.08,0.418,0.2013,nn,nn00714811,2020-01-07T00:43:14.356Z,"61km NE of Dixon Lane-Meadow Creek, California",earthquake,,4,0.08,3,reviewed,nn,nn
2020-01-05T10:24:11.704Z,59.6196,-152.3396,68,1.8,ml,,,,0.5,ak,ak0208fs8lt,2020-01-05T10:29:17.021Z,"33km WSW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-05T10:19:46.360Z,19.3698333,-155.0805,6.87,2.39,ml,44,149,0.02441,0.12,hv,hv71318857,2020-01-06T23:35:50.870Z,"18km S of Fern Acres, Hawaii",earthquake,0.46,0.42,0.12,26,reviewed,hv,hv
2020-01-05T10:15:28.530Z,19.2096672,-155.4481659,37.85,2.06,md,51,119,0.05531,0.13,hv,hv71318847,2020-01-05T10:18:48.260Z,"3km E of Pahala, Hawaii",earthquake,0.56,0.67,0.14,15,automatic,hv,hv
2020-01-05T10:13:58.850Z,33.063,-116.4518333,5.93,0.64,ml,16,78,0.09734,0.27,ci,ci39024215,2020-01-05T10:17:43.213Z,"14km E of Julian, CA",earthquake,0.49,2.98,0.198,6,automatic,ci,ci
2020-01-05T09:59:38.926Z,39.3968,72.6875,10,4.5,mb,,77,1.884,1.17,us,us70006uyr,2020-01-05T10:35:17.040Z,"60km SW of Sary-Tash, Kyrgyzstan",earthquake,3.6,1.9,0.124,19,reviewed,us,us
2020-01-05T09:58:30.180Z,47.7381667,-113.7798333,7.78,0.62,md,5,249,0.2,0.02,mb,mb80377584,2020-01-06T16:23:48.630Z,"29km E of Polson, Montana",earthquake,0.98,2.86,0.024,2,reviewed,mb,mb
2020-01-05T09:56:49.700Z,58.2083333,-155.2693333,2.22,-0.74,ml,5,124,0.03115,0.06,av,av70863094,2020-01-07T00:04:05.570Z,"97km ESE of King Salmon, Alaska",earthquake,0.38,0.87,0.223,5,reviewed,av,av
2020-01-05T09:45:34.490Z,33.3315,-116.4058333,6.41,0.68,ml,24,68,0.06384,0.17,ci,ci39024207,2020-01-05T09:49:04.391Z,"9km NNW of Borrego Springs, CA",earthquake,0.26,0.76,0.092,13,automatic,ci,ci
2020-01-05T09:41:56.750Z,38.8241653,-122.8111649,1.16,0.75,md,14,65,0.001148,0.03,nc,nc73323906,2020-01-05T11:33:04.283Z,"7km NW of The Geysers, CA",earthquake,0.23,0.64,0.15,2,automatic,nc,nc
2020-01-05T09:28:04.370Z,33.5908333,-116.802,5.64,0.14,ml,11,116,0.03176,0.07,ci,ci39024199,2020-01-06T15:03:27.615Z,"12km WNW of Anza, CA",earthquake,0.25,0.42,0.179,6,reviewed,ci,ci
2020-01-05T09:24:22.050Z,35.6648333,-117.4886667,2.11,0.75,ml,13,138,0.06515,0.16,ci,ci39024191,2020-01-05T09:27:55.556Z,"14km SW of Searles Valley, CA",earthquake,0.48,0.62,0.179,7,automatic,ci,ci
2020-01-05T09:23:51.130Z,35.8746667,-117.7241667,8.22,1.05,ml,23,61,0.0738,0.2,ci,ci39024183,2020-01-06T15:03:59.067Z,"18km ESE of Little Lake, CA",earthquake,0.3,0.98,0.208,14,reviewed,ci,ci
2020-01-05T09:22:00.550Z,58.1896667,-155.2678333,1.95,0.87,ml,6,140,0.03787,0.05,av,av70863084,2020-01-06T23:58:01.960Z,"98km SE of King Salmon, Alaska",earthquake,0.32,0.53,0.389,6,reviewed,av,av
2020-01-05T09:04:48.420Z,37.6766663,-122.1556702,9.46,1.17,md,6,203,0.0555,0,nc,nc73323896,2020-01-05T11:06:02.117Z,"3km W of San Lorenzo, CA",earthquake,1.88,2.88,0.4,6,automatic,nc,nc
2020-01-05T09:00:59.590Z,51.876,-177.772,7.11,1.09,ml,7,187,0.06717,0.11,av,av70863079,2020-01-06T23:56:04.360Z,"25km E of Tanaga Volcano, Alaska",earthquake,0.9,0.89,0.428,7,reviewed,av,av
2020-01-05T08:57:05.150Z,35.856,-117.6821667,2.6,0.87,ml,11,121,0.07966,0.23,ci,ci39024175,2020-01-05T09:00:33.338Z,"22km ESE of Little Lake, CA",earthquake,0.46,0.77,0.144,11,automatic,ci,ci
2020-01-05T08:50:09.760Z,38.8408318,-122.822998,1.94,0.57,md,8,95,0.01381,0.01,nc,nc73323891,2020-01-05T10:39:03.964Z,"9km WNW of Cobb, CA",earthquake,0.45,1.14,,1,automatic,nc,nc
2020-01-05T08:45:11.790Z,38.8413315,-122.8228302,1.96,0.89,md,8,118,0.01026,0.01,nc,nc73323886,2020-01-05T10:12:02.817Z,"9km WNW of Cobb, CA",earthquake,0.39,1.16,,1,automatic,nc,nc
2020-01-05T08:38:33.950Z,35.8825,-117.704,13.67,0.69,ml,10,70,0.07845,0.14,ci,ci39024167,2020-01-05T08:42:09.188Z,"19km ESE of Little Lake, CA",earthquake,0.43,0.76,0.135,6,automatic,ci,ci
2020-01-05T08:33:53.150Z,33.4841667,-116.7958333,8.16,1.05,ml,49,32,0.02838,0.18,ci,ci39024159,2020-01-05T08:37:37.251Z,"8km NE of Aguanga, CA",earthquake,0.18,0.59,0.096,26,automatic,ci,ci
2020-01-05T08:32:11.270Z,38.8404999,-122.8233337,1.88,0.76,md,16,66,0.009681,0.02,nc,nc73323881,2020-01-05T09:44:02.664Z,"9km WNW of Cobb, CA",earthquake,0.23,0.62,0.15,2,automatic,nc,nc
2020-01-05T08:29:00.169Z,18.39,-69.0227,113.67,4.4,mb,,72,0.521,0.78,us,us70006uyb,2020-01-06T15:55:35.576Z,"6km SW of La Romana, Dominican Republic",earthquake,6.4,5.8,0.102,28,reviewed,us,us
2020-01-05T08:24:14.519Z,59.8145,-153.1514,116.1,2.2,ml,,,,0.49,ak,ak0208eldmp,2020-01-05T09:40:38.619Z,"74km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-05T08:20:50.610Z,35.6061667,-117.6018333,4.32,1.41,ml,27,83,0.03101,0.17,ci,ci39024151,2020-01-05T08:24:33.131Z,"7km ESE of Ridgecrest, CA",earthquake,0.22,0.49,0.295,21,automatic,ci,ci
2020-01-05T08:20:47.040Z,33.2193333,-116.731,10.41,0.56,ml,22,56,0.02858,0.22,ci,ci39024143,2020-01-06T15:04:42.424Z,"4km SE of Lake Henshaw, CA",earthquake,0.42,0.73,0.149,10,reviewed,ci,ci
2020-01-05T08:20:01.120Z,33.2225,-116.7355,10.52,0.17,ml,17,65,0.07755,0.22,ci,ci39024135,2020-01-05T08:23:34.125Z,"3km SE of Lake Henshaw, CA",earthquake,0.47,0.92,0.174,4,automatic,ci,ci
2020-01-05T08:14:55.690Z,58.3045,-154.8241667,4.07,0.28,ml,7,190,0.07965,0.2,av,av70863069,2020-01-06T23:46:55.500Z,"98km NNW of Larsen Bay, Alaska",earthquake,1.05,1.74,0.358,7,reviewed,av,av
2020-01-05T08:14:07.127Z,60.4992,-141.2969,7.6,1.8,ml,,,,0.62,ak,ak0208ej7u2,2020-01-05T09:04:28.647Z,"79km NE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-05T08:09:26.745Z,62.8441,-151.3299,96.4,1.4,ml,,,,0.44,ak,ak0208ei7gy,2020-01-05T19:06:10.328Z,"85km NW of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-01-05T08:08:17.656Z,48.1182,155.0413,37.88,4.8,mb,,167,5.274,0.61,us,us70006uy7,2020-01-05T08:33:56.040Z,"295km SSW of Severo-Kuril'sk, Russia",earthquake,8.4,7.4,0.05,125,reviewed,us,us
2020-01-05T08:01:39.439Z,60.598,-145.4198,22.2,1.7,ml,,,,0.33,ak,ak0208egi2f,2020-01-05T08:04:28.338Z,"19km ENE of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-05T08:01:28.842Z,36.7626,-115.9608,1.8,-0.1,ml,15,189.79,0.04,0.1238,nn,nn00714675,2020-01-06T22:36:53.722Z,"61km N of Pahrump, Nevada",earthquake,,1.3,0.32,8,reviewed,nn,nn
2020-01-05T07:58:32.077Z,36.9349,-116.1236,5.9,-0.2,ml,15,62.44,0.033,0.115,nn,nn00714810,2020-01-07T00:34:00.820Z,"56km E of Beatty, Nevada",earthquake,,1.1,0.67,5,reviewed,nn,nn
2020-01-05T07:57:44.867Z,36.9351,-116.1222,7.1,0.5,ml,31,45.78,0.032,0.1646,nn,nn00714674,2020-01-06T22:21:26.750Z,"56km E of Beatty, Nevada",earthquake,,0.8,0.36,18,reviewed,nn,nn
2020-01-05T07:53:02.650Z,36.1111667,-117.905,2.91,0.91,ml,11,195,0.0411,0.13,ci,ci39024127,2020-01-05T07:56:36.960Z,"8km NNE of Coso Junction, CA",earthquake,0.5,0.63,0.184,9,automatic,ci,ci
2020-01-05T07:47:10.270Z,36.1013333,-117.8783333,3.25,1.12,ml,14,185,0.02498,0.19,ci,ci39024119,2020-01-06T15:06:57.438Z,"9km NE of Coso Junction, CA",earthquake,0.53,0.79,0.232,16,reviewed,ci,ci
2020-01-05T07:45:47.758Z,-6.4076,129.1891,206.53,5,mb,,36,2.613,0.79,us,us70006uxt,2020-01-05T08:00:44.040Z,"290km NW of Saumlaki, Indonesia",earthquake,7.2,7,0.089,44,reviewed,us,us
2020-01-05T07:44:22.070Z,33.5885,-116.8056667,5.16,0.64,ml,30,65,0.03508,0.14,ci,ci39024111,2020-01-06T15:08:14.240Z,"13km WNW of Anza, CA",earthquake,0.24,0.48,0.209,22,reviewed,ci,ci
2020-01-05T07:42:33.060Z,34.5313333,-118.5163333,7.92,1.63,ml,48,31,0.08949,0.25,ci,ci39024103,2020-01-06T15:07:20.439Z,"10km NNE of Valencia, CA",earthquake,0.32,1.39,0.218,27,reviewed,ci,ci
2020-01-05T07:42:12.980Z,37.6196667,-118.8466667,1.29,-0.01,md,9,116,0.01295,0.02,nc,nc73323871,2020-01-06T21:06:02.841Z,"12km E of Mammoth Lakes, CA",earthquake,0.38,0.73,0.324,8,reviewed,nc,nc
2020-01-05T07:37:11.790Z,55.347,-161.8963333,10.97,0.58,ml,6,138,0.02266,0.32,av,av70863064,2020-01-06T23:28:46.380Z,"55km ENE of Cold Bay, Alaska",earthquake,1.42,1.97,0.242,6,reviewed,av,av
2020-01-05T07:34:56.280Z,35.6485,-117.5623333,7.18,0.89,ml,21,110,0.02697,0.15,ci,ci39024095,2020-01-06T15:09:39.456Z,"11km ENE of Ridgecrest, CA",earthquake,0.3,0.52,0.157,11,reviewed,ci,ci
2020-01-05T07:31:06.380Z,40.0696667,-120.7938333,-1.09,1.74,md,7,252,0.07447,0.08,nc,nc73323861,2020-01-06T23:08:04.145Z,"4km E of Taylorsville, CA",earthquake,6.99,6.9,0.078,6,reviewed,nc,nc
2020-01-05T07:25:13.620Z,17.9165,-66.8923,7,2.79,md,14,217,0.06,0.15,pr,pr2020005001,2020-01-05T11:46:34.058Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.58,0.28,0.33,13,reviewed,pr,pr
2020-01-05T07:23:16.150Z,38.7840004,-122.7743301,1.79,1.79,md,36,86,0.01486,0.05,nc,nc73323856,2020-01-05T08:35:03.275Z,"2km WNW of The Geysers, CA",earthquake,0.18,0.36,0.17,9,automatic,nc,nc
2020-01-05T07:21:07.881Z,-15.2531,-178.5662,417.23,4.3,mb,,39,4.081,1.02,us,us70006uxi,2020-01-05T07:45:09.040Z,"113km SSW of Sigave, Wallis and Futuna",earthquake,10,6.9,0.065,67,reviewed,us,us
2020-01-05T07:18:17.940Z,35.6476667,-117.4613333,3.08,1.49,ml,27,82,0.05432,0.16,ci,ci39024087,2020-01-05T07:28:51.050Z,"14km SSW of Searles Valley, CA",earthquake,0.23,0.37,0.186,22,automatic,ci,ci
2020-01-05T07:16:05.770Z,35.5598333,-117.3643333,8.69,0.77,ml,14,91,0.03481,0.2,ci,ci39024079,2020-01-05T07:19:34.089Z,"23km S of Trona, CA",earthquake,0.48,0.63,0.103,7,automatic,ci,ci
2020-01-05T07:13:36.870Z,36.3963318,-121.3095016,1.42,2.59,md,4,165,0.09742,0.05,nc,nc73323851,2020-01-05T17:23:27.757Z,"4km SSE of Soledad, CA",earthquake,2.47,8.84,1.13,3,automatic,nc,nc
2020-01-05T06:48:50.850Z,55.415,-161.888,10.07,0.35,ml,6,113,0.06484,0.05,av,av70863054,2020-01-06T23:19:10.460Z,"58km ENE of Cold Bay, Alaska",earthquake,0.53,0.73,0.161,6,reviewed,av,av
2020-01-05T06:46:56.600Z,35.7601667,-117.5401667,11.36,0.9,ml,12,144,0.07245,0.19,ci,ci39024063,2020-01-05T06:50:39.591Z,"12km W of Searles Valley, CA",earthquake,0.5,0.93,0.143,9,automatic,ci,ci
2020-01-05T06:46:32.065Z,58.3296,-154.8482,1.6,1,ml,,,,0.35,ak,ak0208dj8pc,2020-01-06T23:23:14.430Z,"100km NNW of Larsen Bay, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-01-05T06:37:39.770Z,36.4315,-96.94116667,6.68,0.51,ml,24,82,0.02699470272,0.12,ok,ok2020ahvd,2020-01-06T16:59:48.800Z,"16km NW of Pawnee, Oklahoma",earthquake,,0.4,0.15,5,reviewed,ok,ok
2020-01-05T06:31:09.255Z,-21.2939,171.3283,44.1,4.6,mb,,113,3.079,0.53,us,us70006ux7,2020-01-05T07:01:04.040Z,"143km NNW of Ile Hunter, New Caledonia",earthquake,9.9,9.1,0.112,24,reviewed,us,us
2020-01-05T06:25:58.980Z,37.4763333,-110.5158333,-2.53,1.98,md,8,171,0.4945,0.18,uu,uu60356187,2020-01-06T16:25:33.080Z,"86km NNW of Kayenta, Arizona",earthquake,1.22,7.83,0.181,3,reviewed,uu,uu
2020-01-05T06:19:59.520Z,35.7403333,-117.5363333,6.3,0.94,ml,18,82,0.0902,0.16,ci,ci39024055,2020-01-05T06:23:46.028Z,"12km WSW of Searles Valley, CA",earthquake,0.36,1.1,0.128,11,automatic,ci,ci
2020-01-05T06:09:25.450Z,46.9793333,-114.176,11.24,1.87,ml,15,105,0.19,0.11,mb,mb80377479,2020-01-05T15:11:02.340Z,"5km SE of Frenchtown, Montana",earthquake,0.35,1.24,0.171,8,reviewed,mb,mb
2020-01-05T06:09:08.700Z,33.9893333,-118.8763333,5.85,1.53,ml,22,215,0.09956,0.33,ci,ci39024047,2020-01-05T06:12:57.834Z,"6km WSW of Malibu, CA",earthquake,1.23,2.79,0.12,27,automatic,ci,ci
